Base	Cluster	Month	Day	meanPas	countPick	sumPass	Lat	Lon
7322	B02682	20	9	8	2	130	304	40.8195457196266	-73.9446767846715
7323	B02682	20	9	9	2	129	320	40.8195457196266	-73.9446767846715
7324	B02682	20	9	10	3	119	308	40.8195457196266	-73.9446767846715
7325	B02682	20	9	11	3	161	408	40.8195457196266	-73.9446767846715
7326	B02682	20	9	12	2	160	395	40.8195457196266	-73.9446767846715
7327	B02682	20	9	13	2	216	537	40.8195457196266	-73.9446767846715
7328	B02682	20	9	14	2	149	369	40.8195457196266	-73.9446767846715
7329	B02682	20	9	15	3	141	353	40.8195457196266	-73.9446767846715
7330	B02682	20	9	16	3	106	276	40.8195457196266	-73.9446767846715
7331	B02682	20	9	17	2	99	230	40.8195457196266	-73.9446767846715
7332	B02682	20	9	18	3	133	340	40.8195457196266	-73.9446767846715
7333	B02682	20	9	19	3	169	425	40.8195457196266	-73.9446767846715
7334	B02682	20	9	20	2	197	482	40.8195457196266	-73.9446767846715
7335	B02682	20	9	21	2	152	364	40.8195457196266	-73.9446767846715
7336	B02682	20	9	22	2	127	309	40.8195457196266	-73.9446767846715
7337	B02682	20	9	23	3	137	347	40.8195457196266	-73.9446767846715
7338	B02682	20	9	24	3	114	294	40.8195457196266	-73.9446767846715
7339	B02682	20	9	25	3	173	446	40.8195457196266	-73.9446767846715
7340	B02682	20	9	26	2	154	379	40.8195457196266	-73.9446767846715
7341	B02682	20	9	27	3	193	492	40.8195457196266	-73.9446767846715
7342	B02682	20	9	28	3	158	400	40.8195457196266	-73.9446767846715
7343	B02682	20	9	29	2	113	272	40.8195457196266	-73.9446767846715
7344	B02682	20	9	30	3	112	290	40.8195457196266	-73.9446767846715
7345	B02764	1	7	1	3	19	55	40.7114935840609	-74.0116670630341
7346	B02764	1	7	2	2	15	32	40.7114935840609	-74.0116670630341
7347	B02764	1	7	3	3	8	21	40.7114935840609	-74.0116670630341
7348	B02764	1	7	4	2	14	35	40.7114935840609	-74.0116670630341
7349	B02764	1	7	5	3	15	42	40.7114935840609	-74.0116670630341
7350	B02764	1	7	6	2	7	16	40.7114935840609	-74.0116670630341
7351	B02764	1	7	7	2	5	11	40.7114935840609	-74.0116670630341
7352	B02764	1	7	8	2	30	74	40.7114935840609	-74.0116670630341
7353	B02764	1	7	9	2	19	43	40.7114935840609	-74.0116670630341
7354	B02764	1	7	10	3	30	82	40.7114935840609	-74.0116670630341
7355	B02764	1	7	11	3	21	63	40.7114935840609	-74.0116670630341
7356	B02764	1	7	12	2	17	41	40.7114935840609	-74.0116670630341
7357	B02764	1	7	13	3	16	42	40.7114935840609	-74.0116670630341
7358	B02764	1	7	14	2	26	61	40.7114935840609	-74.0116670630341
7359	B02764	1	7	15	2	24	53	40.7114935840609	-74.0116670630341
7360	B02764	1	7	16	3	24	62	40.7114935840609	-74.0116670630341
7361	B02764	1	7	17	3	20	59	40.7114935840609	-74.0116670630341
7362	B02764	1	7	18	2	13	30	40.7114935840609	-74.0116670630341
7363	B02764	1	7	19	2	12	30	40.7114935840609	-74.0116670630341
7364	B02764	1	7	20	3	8	23	40.7114935840609	-74.0116670630341
7365	B02764	1	7	21	2	15	30	40.7114935840609	-74.0116670630341
7366	B02764	1	7	22	3	14	36	40.7114935840609	-74.0116670630341
7367	B02764	1	7	23	2	14	34	40.7114935840609	-74.0116670630341
7368	B02764	1	7	24	2	28	62	40.7114935840609	-74.0116670630341
7369	B02764	1	7	25	2	15	33	40.7114935840609	-74.0116670630341
7370	B02764	1	7	26	3	14	36	40.7114935840609	-74.0116670630341
7371	B02764	1	7	27	3	9	23	40.7114935840609	-74.0116670630341
7372	B02764	1	7	28	2	6	14	40.7114935840609	-74.0116670630341
7373	B02764	1	7	29	3	20	51	40.7114935840609	-74.0116670630341
7374	B02764	1	7	30	2	18	38	40.7114935840609	-74.0116670630341
7375	B02764	1	7	31	2	20	45	40.7114935840609	-74.0116670630341
7376	B02764	1	8	1	3	25	68	40.7114935840609	-74.0116670630341
7377	B02764	1	8	2	3	13	33	40.7114935840609	-74.0116670630341
7378	B02764	1	8	3	2	17	38	40.7114935840609	-74.0116670630341
7379	B02764	1	8	4	2	18	44	40.7114935840609	-74.0116670630341
7380	B02764	1	8	5	2	28	64	40.7114935840609	-74.0116670630341
7381	B02764	1	8	6	3	34	96	40.7114935840609	-74.0116670630341
7382	B02764	1	8	7	3	47	123	40.7114935840609	-74.0116670630341
7383	B02764	1	8	8	2	50	116	40.7114935840609	-74.0116670630341
7384	B02764	1	8	9	2	49	115	40.7114935840609	-74.0116670630341
7385	B02764	1	8	10	2	28	70	40.7114935840609	-74.0116670630341
7386	B02764	1	8	11	3	60	151	40.7114935840609	-74.0116670630341
7387	B02764	1	8	12	3	69	173	40.7114935840609	-74.0116670630341
7388	B02764	1	8	13	3	79	209	40.7114935840609	-74.0116670630341
7389	B02764	1	8	14	2	90	216	40.7114935840609	-74.0116670630341
7390	B02764	1	8	15	3	108	274	40.7114935840609	-74.0116670630341
7391	B02764	1	8	16	3	114	287	40.7114935840609	-74.0116670630341
7392	B02764	1	8	17	3	51	128	40.7114935840609	-74.0116670630341
7393	B02764	1	8	18	2	86	206	40.7114935840609	-74.0116670630341
7394	B02764	1	8	19	2	118	293	40.7114935840609	-74.0116670630341
7395	B02764	1	8	20	3	102	258	40.7114935840609	-74.0116670630341
7396	B02764	1	8	21	3	162	406	40.7114935840609	-74.0116670630341
7397	B02764	1	8	22	2	153	382	40.7114935840609	-74.0116670630341
7398	B02764	1	8	23	2	167	413	40.7114935840609	-74.0116670630341
7399	B02764	1	8	24	2	93	223	40.7114935840609	-74.0116670630341
7400	B02764	1	8	25	3	142	356	40.7114935840609	-74.0116670630341
7401	B02764	1	8	26	2	169	414	40.7114935840609	-74.0116670630341
7402	B02764	1	8	27	3	146	368	40.7114935840609	-74.0116670630341
7403	B02764	1	8	28	2	196	487	40.7114935840609	-74.0116670630341
7404	B02764	1	8	29	3	190	479	40.7114935840609	-74.0116670630341
7405	B02764	1	8	30	2	171	420	40.7114935840609	-74.0116670630341
7406	B02764	1	8	31	3	139	354	40.7114935840609	-74.0116670630341
7407	B02764	1	9	1	2	144	343	40.7114935840609	-74.0116670630341
7408	B02764	1	9	2	2	215	534	40.7114935840609	-74.0116670630341
7409	B02764	1	9	3	3	257	660	40.7114935840609	-74.0116670630341
7410	B02764	1	9	4	2	292	694	40.7114935840609	-74.0116670630341
7411	B02764	1	9	5	2	312	772	40.7114935840609	-74.0116670630341
7412	B02764	1	9	6	2	282	696	40.7114935840609	-74.0116670630341
7413	B02764	1	9	7	3	225	571	40.7114935840609	-74.0116670630341
7414	B02764	1	9	8	3	185	468	40.7114935840609	-74.0116670630341
7415	B02764	1	9	9	3	289	727	40.7114935840609	-74.0116670630341
7416	B02764	1	9	10	3	309	778	40.7114935840609	-74.0116670630341
7417	B02764	1	9	11	3	366	918	40.7114935840609	-74.0116670630341
7418	B02764	1	9	12	3	372	951	40.7114935840609	-74.0116670630341
7419	B02764	1	9	13	3	430	1080	40.7114935840609	-74.0116670630341
7420	B02764	1	9	14	2	239	596	40.7114935840609	-74.0116670630341
7421	B02764	1	9	15	2	287	700	40.7114935840609	-74.0116670630341
7422	B02764	1	9	16	3	403	1040	40.7114935840609	-74.0116670630341
7423	B02764	1	9	17	2	422	1038	40.7114935840609	-74.0116670630341
7424	B02764	1	9	18	2	454	1130	40.7114935840609	-74.0116670630341
7425	B02764	1	9	19	2	432	1073	40.7114935840609	-74.0116670630341
7426	B02764	1	9	20	2	489	1210	40.7114935840609	-74.0116670630341
7427	B02764	1	9	21	2	262	624	40.7114935840609	-74.0116670630341
7428	B02764	1	9	22	3	303	758	40.7114935840609	-74.0116670630341
7429	B02764	1	9	23	3	374	941	40.7114935840609	-74.0116670630341
7430	B02764	1	9	24	3	391	1001	40.7114935840609	-74.0116670630341
7431	B02764	1	9	25	3	513	1289	40.7114935840609	-74.0116670630341
7432	B02764	1	9	26	3	565	1436	40.7114935840609	-74.0116670630341
7433	B02764	1	9	27	3	545	1374	40.7114935840609	-74.0116670630341
7434	B02764	1	9	28	2	322	800	40.7114935840609	-74.0116670630341
7435	B02764	1	9	29	2	339	846	40.7114935840609	-74.0116670630341
7436	B02764	1	9	30	3	452	1134	40.7114935840609	-74.0116670630341
7437	B02764	2	7	1	2	1	2	41.0110297857639	-73.7595916551488
7438	B02764	2	7	12	1	1	1	41.0110297857639	-73.7595916551488
7439	B02764	2	7	13	3	1	3	41.0110297857639	-73.7595916551488
7440	B02764	2	7	16	2	6	13	41.0110297857639	-73.7595916551488
7441	B02764	2	7	17	2	4	6	41.0110297857639	-73.7595916551488
7442	B02764	2	7	18	2	4	10	41.0110297857639	-73.7595916551488
7443	B02764	2	7	21	2	9	22	41.0110297857639	-73.7595916551488
7444	B02764	2	7	23	3	6	16	41.0110297857639	-73.7595916551488
7445	B02764	2	7	24	2	6	15	41.0110297857639	-73.7595916551488
7446	B02764	2	7	25	2	6	13	41.0110297857639	-73.7595916551488
7447	B02764	2	7	26	2	3	6	41.0110297857639	-73.7595916551488
7448	B02764	2	7	29	3	7	20	41.0110297857639	-73.7595916551488
7449	B02764	2	7	30	3	8	24	41.0110297857639	-73.7595916551488
7450	B02764	2	7	31	3	9	23	41.0110297857639	-73.7595916551488
7451	B02764	2	8	1	2	8	18	41.0110297857639	-73.7595916551488
7452	B02764	2	8	2	2	1	2	41.0110297857639	-73.7595916551488
7453	B02764	2	8	4	2	6	15	41.0110297857639	-73.7595916551488
7454	B02764	2	8	5	2	2	4	41.0110297857639	-73.7595916551488
7455	B02764	2	8	6	3	5	13	41.0110297857639	-73.7595916551488
7456	B02764	2	8	7	3	5	13	41.0110297857639	-73.7595916551488
7457	B02764	2	8	8	2	8	19	41.0110297857639	-73.7595916551488
7458	B02764	2	8	9	2	2	5	41.0110297857639	-73.7595916551488
7459	B02764	2	8	11	3	5	13	41.0110297857639	-73.7595916551488
7460	B02764	2	8	12	2	8	19	41.0110297857639	-73.7595916551488
7461	B02764	2	8	13	2	7	13	41.0110297857639	-73.7595916551488
7462	B02764	2	8	14	2	7	14	41.0110297857639	-73.7595916551488
7463	B02764	2	8	15	2	5	10	41.0110297857639	-73.7595916551488
7464	B02764	2	8	16	3	7	21	41.0110297857639	-73.7595916551488
7465	B02764	2	8	17	4	1	4	41.0110297857639	-73.7595916551488
7466	B02764	2	8	18	3	2	6	41.0110297857639	-73.7595916551488
7467	B02764	2	8	19	3	15	38	41.0110297857639	-73.7595916551488
7468	B02764	2	8	20	2	14	33	41.0110297857639	-73.7595916551488
7469	B02764	2	8	21	2	6	10	41.0110297857639	-73.7595916551488
7470	B02764	2	8	22	3	5	15	41.0110297857639	-73.7595916551488
7471	B02764	2	8	23	3	8	24	41.0110297857639	-73.7595916551488
7472	B02764	2	8	24	3	4	11	41.0110297857639	-73.7595916551488
7473	B02764	2	8	25	2	10	25	41.0110297857639	-73.7595916551488
7474	B02764	2	8	26	3	11	28	41.0110297857639	-73.7595916551488
7475	B02764	2	8	27	2	5	11	41.0110297857639	-73.7595916551488
7476	B02764	2	8	28	2	12	27	41.0110297857639	-73.7595916551488
7477	B02764	2	8	29	2	24	58	41.0110297857639	-73.7595916551488
7478	B02764	2	8	30	2	16	37	41.0110297857639	-73.7595916551488
7479	B02764	2	8	31	1	1	1	41.0110297857639	-73.7595916551488
7480	B02764	2	9	1	2	15	35	41.0110297857639	-73.7595916551488
7481	B02764	2	9	2	2	7	14	41.0110297857639	-73.7595916551488
7482	B02764	2	9	3	2	11	27	41.0110297857639	-73.7595916551488
7483	B02764	2	9	4	3	10	29	41.0110297857639	-73.7595916551488
7484	B02764	2	9	5	3	10	28	41.0110297857639	-73.7595916551488
7485	B02764	2	9	6	2	22	54	41.0110297857639	-73.7595916551488
7486	B02764	2	9	7	2	18	43	41.0110297857639	-73.7595916551488
7487	B02764	2	9	8	3	15	41	41.0110297857639	-73.7595916551488
7488	B02764	2	9	9	2	19	45	41.0110297857639	-73.7595916551488
7489	B02764	2	9	10	2	17	38	41.0110297857639	-73.7595916551488
7490	B02764	2	9	11	3	11	29	41.0110297857639	-73.7595916551488
7491	B02764	2	9	12	2	16	34	41.0110297857639	-73.7595916551488
7492	B02764	2	9	13	3	14	41	41.0110297857639	-73.7595916551488
7493	B02764	2	9	14	2	9	18	41.0110297857639	-73.7595916551488
7494	B02764	2	9	15	3	22	57	41.0110297857639	-73.7595916551488
7495	B02764	2	9	16	3	7	22	41.0110297857639	-73.7595916551488
7496	B02764	2	9	17	2	13	31	41.0110297857639	-73.7595916551488
7497	B02764	2	9	18	2	13	28	41.0110297857639	-73.7595916551488
7498	B02764	2	9	19	2	26	59	41.0110297857639	-73.7595916551488
7499	B02764	2	9	20	3	26	67	41.0110297857639	-73.7595916551488
7500	B02764	2	9	21	2	15	37	41.0110297857639	-73.7595916551488
7501	B02764	2	9	22	3	17	43	41.0110297857639	-73.7595916551488
7502	B02764	2	9	23	2	17	37	41.0110297857639	-73.7595916551488
7503	B02764	2	9	24	2	20	43	41.0110297857639	-73.7595916551488
7504	B02764	2	9	25	3	17	44	41.0110297857639	-73.7595916551488
7505	B02764	2	9	26	2	15	31	41.0110297857639	-73.7595916551488
7506	B02764	2	9	27	2	24	54	41.0110297857639	-73.7595916551488
7507	B02764	2	9	28	2	10	24	41.0110297857639	-73.7595916551488
7508	B02764	2	9	29	3	14	38	41.0110297857639	-73.7595916551488
7509	B02764	2	9	30	3	20	54	41.0110297857639	-73.7595916551488
7510	B02764	3	7	1	3	18	49	40.7721338630882	-73.9497297760286
7511	B02764	3	7	2	2	22	54	40.7721338630882	-73.9497297760286
7512	B02764	3	7	3	3	21	57	40.7721338630882	-73.9497297760286
7513	B02764	3	7	4	3	14	36	40.7721338630882	-73.9497297760286
7514	B02764	3	7	5	2	5	11	40.7721338630882	-73.9497297760286
7515	B02764	3	7	6	3	8	23	40.7721338630882	-73.9497297760286
7516	B02764	3	7	7	2	11	23	40.7721338630882	-73.9497297760286
7517	B02764	3	7	8	2	25	58	40.7721338630882	-73.9497297760286
7518	B02764	3	7	9	3	10	27	40.7721338630882	-73.9497297760286
7519	B02764	3	7	10	2	25	59	40.7721338630882	-73.9497297760286
7520	B02764	3	7	11	3	20	58	40.7721338630882	-73.9497297760286
7521	B02764	3	7	12	2	21	50	40.7721338630882	-73.9497297760286
7522	B02764	3	7	13	3	17	46	40.7721338630882	-73.9497297760286
7523	B02764	3	7	14	2	16	35	40.7721338630882	-73.9497297760286
7524	B02764	3	7	15	2	21	52	40.7721338630882	-73.9497297760286
7525	B02764	3	7	16	3	21	60	40.7721338630882	-73.9497297760286
7526	B02764	3	7	17	2	22	53	40.7721338630882	-73.9497297760286
7527	B02764	3	7	18	3	23	66	40.7721338630882	-73.9497297760286
7528	B02764	3	7	19	2	20	48	40.7721338630882	-73.9497297760286
7529	B02764	3	7	20	2	21	48	40.7721338630882	-73.9497297760286
7530	B02764	3	7	21	2	19	43	40.7721338630882	-73.9497297760286
7531	B02764	3	7	22	3	21	54	40.7721338630882	-73.9497297760286
7532	B02764	3	7	23	3	29	74	40.7721338630882	-73.9497297760286
7533	B02764	3	7	24	2	20	48	40.7721338630882	-73.9497297760286
7534	B02764	3	7	25	3	21	54	40.7721338630882	-73.9497297760286
7535	B02764	3	7	26	3	19	52	40.7721338630882	-73.9497297760286
7536	B02764	3	7	27	3	9	23	40.7721338630882	-73.9497297760286
7537	B02764	3	7	28	2	17	37	40.7721338630882	-73.9497297760286
7538	B02764	3	7	29	3	9	27	40.7721338630882	-73.9497297760286
7539	B02764	3	7	30	3	16	45	40.7721338630882	-73.9497297760286
7540	B02764	3	7	31	2	21	51	40.7721338630882	-73.9497297760286
7541	B02764	3	8	1	3	22	60	40.7721338630882	-73.9497297760286
7542	B02764	3	8	2	3	17	45	40.7721338630882	-73.9497297760286
7543	B02764	3	8	3	3	13	35	40.7721338630882	-73.9497297760286
7544	B02764	3	8	4	2	18	40	40.7721338630882	-73.9497297760286
7545	B02764	3	8	5	3	42	119	40.7721338630882	-73.9497297760286
7546	B02764	3	8	6	2	38	88	40.7721338630882	-73.9497297760286
7547	B02764	3	8	7	2	50	124	40.7721338630882	-73.9497297760286
7548	B02764	3	8	8	2	63	153	40.7721338630882	-73.9497297760286
7549	B02764	3	8	9	2	49	122	40.7721338630882	-73.9497297760286
7550	B02764	3	8	10	3	29	74	40.7721338630882	-73.9497297760286
7551	B02764	3	8	11	3	41	103	40.7721338630882	-73.9497297760286
7552	B02764	3	8	12	2	92	229	40.7721338630882	-73.9497297760286
7553	B02764	3	8	13	3	85	215	40.7721338630882	-73.9497297760286
7554	B02764	3	8	14	3	102	268	40.7721338630882	-73.9497297760286
7555	B02764	3	8	15	3	120	304	40.7721338630882	-73.9497297760286
7556	B02764	3	8	16	3	93	241	40.7721338630882	-73.9497297760286
7557	B02764	3	8	17	3	80	204	40.7721338630882	-73.9497297760286
7558	B02764	3	8	18	3	109	278	40.7721338630882	-73.9497297760286
7559	B02764	3	8	19	3	113	288	40.7721338630882	-73.9497297760286
7560	B02764	3	8	20	3	133	354	40.7721338630882	-73.9497297760286
7561	B02764	3	8	21	3	120	303	40.7721338630882	-73.9497297760286
7562	B02764	3	8	22	2	140	343	40.7721338630882	-73.9497297760286
7563	B02764	3	8	23	3	168	433	40.7721338630882	-73.9497297760286
7564	B02764	3	8	24	3	107	286	40.7721338630882	-73.9497297760286
7565	B02764	3	8	25	2	167	413	40.7721338630882	-73.9497297760286
7566	B02764	3	8	26	2	157	388	40.7721338630882	-73.9497297760286
7567	B02764	3	8	27	2	189	461	40.7721338630882	-73.9497297760286
7568	B02764	3	8	28	3	214	543	40.7721338630882	-73.9497297760286
7569	B02764	3	8	29	3	234	594	40.7721338630882	-73.9497297760286
7570	B02764	3	8	30	3	222	562	40.7721338630882	-73.9497297760286
7571	B02764	3	8	31	2	211	499	40.7721338630882	-73.9497297760286
7572	B02764	3	9	1	2	169	416	40.7721338630882	-73.9497297760286
7573	B02764	3	9	2	2	235	578	40.7721338630882	-73.9497297760286
7574	B02764	3	9	3	3	286	730	40.7721338630882	-73.9497297760286
7575	B02764	3	9	4	2	282	678	40.7721338630882	-73.9497297760286
7576	B02764	3	9	5	3	422	1082	40.7721338630882	-73.9497297760286
7577	B02764	3	9	6	3	373	940	40.7721338630882	-73.9497297760286
7578	B02764	3	9	7	2	314	771	40.7721338630882	-73.9497297760286
7579	B02764	3	9	8	2	287	707	40.7721338630882	-73.9497297760286
7580	B02764	3	9	9	3	344	890	40.7721338630882	-73.9497297760286
7581	B02764	3	9	10	3	363	927	40.7721338630882	-73.9497297760286
7582	B02764	3	9	11	2	356	853	40.7721338630882	-73.9497297760286
7583	B02764	3	9	12	2	509	1261	40.7721338630882	-73.9497297760286
7584	B02764	3	9	13	2	559	1389	40.7721338630882	-73.9497297760286
7585	B02764	3	9	14	2	348	812	40.7721338630882	-73.9497297760286
7586	B02764	3	9	15	2	376	926	40.7721338630882	-73.9497297760286
7587	B02764	3	9	16	3	507	1297	40.7721338630882	-73.9497297760286
7588	B02764	3	9	17	3	432	1094	40.7721338630882	-73.9497297760286
7589	B02764	3	9	18	2	496	1219	40.7721338630882	-73.9497297760286
7590	B02764	3	9	19	3	608	1524	40.7721338630882	-73.9497297760286
7591	B02764	3	9	20	2	582	1447	40.7721338630882	-73.9497297760286
7592	B02764	3	9	21	3	382	966	40.7721338630882	-73.9497297760286
7593	B02764	3	9	22	3	460	1187	40.7721338630882	-73.9497297760286
7594	B02764	3	9	23	3	468	1201	40.7721338630882	-73.9497297760286
7595	B02764	3	9	24	2	579	1429	40.7721338630882	-73.9497297760286
7596	B02764	3	9	25	3	766	1934	40.7721338630882	-73.9497297760286
7597	B02764	3	9	26	3	769	1938	40.7721338630882	-73.9497297760286
7598	B02764	3	9	27	3	818	2100	40.7721338630882	-73.9497297760286
7599	B02764	3	9	28	2	528	1276	40.7721338630882	-73.9497297760286
7600	B02764	3	9	29	2	541	1321	40.7721338630882	-73.9497297760286
7601	B02764	3	9	30	2	667	1660	40.7721338630882	-73.9497297760286
7602	B02764	4	7	1	3	64	161	40.7584227161805	-73.9741238844617
7603	B02764	4	7	2	3	83	208	40.7584227161805	-73.9741238844617
7604	B02764	4	7	3	3	38	96	40.7584227161805	-73.9741238844617
7605	B02764	4	7	4	2	13	32	40.7584227161805	-73.9741238844617
7606	B02764	4	7	5	3	14	41	40.7584227161805	-73.9741238844617
7607	B02764	4	7	6	3	15	41	40.7584227161805	-73.9741238844617
7608	B02764	4	7	7	2	27	66	40.7584227161805	-73.9741238844617
7609	B02764	4	7	8	3	81	207	40.7584227161805	-73.9741238844617
7610	B02764	4	7	9	3	62	157	40.7584227161805	-73.9741238844617
7611	B02764	4	7	10	3	85	230	40.7584227161805	-73.9741238844617
7612	B02764	4	7	11	2	58	139	40.7584227161805	-73.9741238844617
7613	B02764	4	7	12	2	37	86	40.7584227161805	-73.9741238844617
7614	B02764	4	7	13	2	26	62	40.7584227161805	-73.9741238844617
7615	B02764	4	7	14	3	72	181	40.7584227161805	-73.9741238844617
7616	B02764	4	7	15	2	79	184	40.7584227161805	-73.9741238844617
7617	B02764	4	7	16	2	57	135	40.7584227161805	-73.9741238844617
7618	B02764	4	7	17	3	67	168	40.7584227161805	-73.9741238844617
7619	B02764	4	7	18	3	48	121	40.7584227161805	-73.9741238844617
7620	B02764	4	7	19	2	26	59	40.7584227161805	-73.9741238844617
7621	B02764	4	7	20	2	26	60	40.7584227161805	-73.9741238844617
7622	B02764	4	7	21	2	53	121	40.7584227161805	-73.9741238844617
7623	B02764	4	7	22	2	69	157	40.7584227161805	-73.9741238844617
7624	B02764	4	7	23	3	85	220	40.7584227161805	-73.9741238844617
7625	B02764	4	7	24	2	71	176	40.7584227161805	-73.9741238844617
7626	B02764	4	7	25	3	67	179	40.7584227161805	-73.9741238844617
7627	B02764	4	7	26	3	27	69	40.7584227161805	-73.9741238844617
7628	B02764	4	7	27	2	28	68	40.7584227161805	-73.9741238844617
7629	B02764	4	7	28	3	50	129	40.7584227161805	-73.9741238844617
7630	B02764	4	7	29	3	55	148	40.7584227161805	-73.9741238844617
7631	B02764	4	7	30	2	59	146	40.7584227161805	-73.9741238844617
7632	B02764	4	7	31	2	74	180	40.7584227161805	-73.9741238844617
7633	B02764	4	8	1	3	59	153	40.7584227161805	-73.9741238844617
7634	B02764	4	8	2	2	38	94	40.7584227161805	-73.9741238844617
7635	B02764	4	8	3	3	33	88	40.7584227161805	-73.9741238844617
7636	B02764	4	8	4	3	58	147	40.7584227161805	-73.9741238844617
7637	B02764	4	8	5	2	68	168	40.7584227161805	-73.9741238844617
7638	B02764	4	8	6	2	97	237	40.7584227161805	-73.9741238844617
7639	B02764	4	8	7	3	116	301	40.7584227161805	-73.9741238844617
7640	B02764	4	8	8	2	105	261	40.7584227161805	-73.9741238844617
7641	B02764	4	8	9	3	78	196	40.7584227161805	-73.9741238844617
7642	B02764	4	8	10	3	58	156	40.7584227161805	-73.9741238844617
7643	B02764	4	8	11	3	93	242	40.7584227161805	-73.9741238844617
7644	B02764	4	8	12	2	188	469	40.7584227161805	-73.9741238844617
7645	B02764	4	8	13	3	178	455	40.7584227161805	-73.9741238844617
7646	B02764	4	8	14	2	220	548	40.7584227161805	-73.9741238844617
7647	B02764	4	8	15	2	182	448	40.7584227161805	-73.9741238844617
7648	B02764	4	8	16	3	143	360	40.7584227161805	-73.9741238844617
7649	B02764	4	8	17	3	103	273	40.7584227161805	-73.9741238844617
7650	B02764	4	8	18	2	194	455	40.7584227161805	-73.9741238844617
7651	B02764	4	8	19	2	257	640	40.7584227161805	-73.9741238844617
7652	B02764	4	8	20	3	255	646	40.7584227161805	-73.9741238844617
7653	B02764	4	8	21	2	308	752	40.7584227161805	-73.9741238844617
7654	B02764	4	8	22	3	267	683	40.7584227161805	-73.9741238844617
7655	B02764	4	8	23	2	208	508	40.7584227161805	-73.9741238844617
7656	B02764	4	8	24	3	148	379	40.7584227161805	-73.9741238844617
7657	B02764	4	8	25	2	238	591	40.7584227161805	-73.9741238844617
7658	B02764	4	8	26	2	292	694	40.7584227161805	-73.9741238844617
7659	B02764	4	8	27	3	334	849	40.7584227161805	-73.9741238844617
7660	B02764	4	8	28	3	398	1031	40.7584227161805	-73.9741238844617
7661	B02764	4	8	29	3	349	876	40.7584227161805	-73.9741238844617
7662	B02764	4	8	30	2	281	669	40.7584227161805	-73.9741238844617
7663	B02764	4	8	31	3	311	784	40.7584227161805	-73.9741238844617
7664	B02764	4	9	1	2	233	571	40.7584227161805	-73.9741238844617
7665	B02764	4	9	2	2	439	1085	40.7584227161805	-73.9741238844617
7666	B02764	4	9	3	2	538	1337	40.7584227161805	-73.9741238844617
7667	B02764	4	9	4	2	705	1761	40.7584227161805	-73.9741238844617
7668	B02764	4	9	5	2	728	1766	40.7584227161805	-73.9741238844617
7669	B02764	4	9	6	2	504	1239	40.7584227161805	-73.9741238844617
7670	B02764	4	9	7	2	396	976	40.7584227161805	-73.9741238844617
7671	B02764	4	9	8	2	598	1482	40.7584227161805	-73.9741238844617
7672	B02764	4	9	9	2	703	1731	40.7584227161805	-73.9741238844617
7673	B02764	4	9	10	2	811	2018	40.7584227161805	-73.9741238844617
7674	B02764	4	9	11	2	852	2115	40.7584227161805	-73.9741238844617
7675	B02764	4	9	12	2	829	2070	40.7584227161805	-73.9741238844617
7676	B02764	4	9	13	3	753	1884	40.7584227161805	-73.9741238844617
7677	B02764	4	9	14	2	433	1056	40.7584227161805	-73.9741238844617
7678	B02764	4	9	15	3	684	1718	40.7584227161805	-73.9741238844617
7679	B02764	4	9	16	3	1070	2708	40.7584227161805	-73.9741238844617
7680	B02764	4	9	17	3	938	2347	40.7584227161805	-73.9741238844617
7681	B02764	4	9	18	2	1003	2467	40.7584227161805	-73.9741238844617
7682	B02764	4	9	19	3	964	2412	40.7584227161805	-73.9741238844617
7683	B02764	4	9	20	2	777	1920	40.7584227161805	-73.9741238844617
7684	B02764	4	9	21	3	439	1150	40.7584227161805	-73.9741238844617
7685	B02764	4	9	22	3	712	1802	40.7584227161805	-73.9741238844617
7686	B02764	4	9	23	3	798	2035	40.7584227161805	-73.9741238844617
7687	B02764	4	9	24	2	800	1983	40.7584227161805	-73.9741238844617
7688	B02764	4	9	25	2	1042	2601	40.7584227161805	-73.9741238844617
7689	B02764	4	9	26	2	1002	2500	40.7584227161805	-73.9741238844617
7690	B02764	4	9	27	3	882	2232	40.7584227161805	-73.9741238844617
7691	B02764	4	9	28	3	557	1403	40.7584227161805	-73.9741238844617
7692	B02764	4	9	29	2	950	2314	40.7584227161805	-73.9741238844617
7693	B02764	4	9	30	2	1210	2993	40.7584227161805	-73.9741238844617
7694	B02764	5	7	1	1	1	1	40.5951416696599	-73.9890927189701
7695	B02764	5	7	5	3	1	3	40.5951416696599	-73.9890927189701
7696	B02764	5	7	8	2	2	5	40.5951416696599	-73.9890927189701
7697	B02764	5	7	11	2	2	4	40.5951416696599	-73.9890927189701
7698	B02764	5	7	12	3	4	12	40.5951416696599	-73.9890927189701
7699	B02764	5	7	13	2	1	2	40.5951416696599	-73.9890927189701
7700	B02764	5	7	14	4	1	4	40.5951416696599	-73.9890927189701
7701	B02764	5	7	17	2	1	2	40.5951416696599	-73.9890927189701
7702	B02764	5	7	18	2	1	2	40.5951416696599	-73.9890927189701
7703	B02764	5	7	20	2	4	10	40.5951416696599	-73.9890927189701
7704	B02764	5	7	21	3	1	3	40.5951416696599	-73.9890927189701
7705	B02764	5	7	27	4	1	4	40.5951416696599	-73.9890927189701
7706	B02764	5	7	30	1	1	1	40.5951416696599	-73.9890927189701
7707	B02764	5	7	31	2	2	4	40.5951416696599	-73.9890927189701
